2	0.2303793	0.49096649	0.35883306	-0.23096511	0.090224785	-0.50147326	-0.33932938	0.066836482	0.23294938	0.028325503	0.23170201	0.016587095	0.14365201	0.28534305	0.071382826	-1.6801291	-1.6801291.1	-1.6801291.2	-1.6801291.3	-1.6801291.4	-1.6801291.5	-1.6801291.6	-1.6801291.7	-1.6801291.8	-1.6801291.9	-1.6801291.10	-1.6801291.11	-1.6801291.12	1.6600859	1.6600859.1	1.6600859.2	1.6600859.3	1.6600859.4	1.6600859.5	1.6600859.6	1.6600859.7	1.6600859.8	1.6600859.9	1.6600859.10	1.6600859.11	-0.16328428	0.096866586	-0.6035321	0.25774259	-0.14132001	-0.29348153	-0.43528911	0.409104	0.87897646	0.4880588	0.051818545	0.38952406	0.3077399	0.50258019	0.054010775	-0.23488537	0.16741434	0.52881961	-0.26021885	0.23290647	0.5161471	0.0868569	-0.14512941	-0.91453742	-0.14174021	0.38031769	-0.3823627	-0.0032940819	0.44991127	0.12914505	-0.31329689	-0.72994267	0.11114098	0.32361185	-0.24927233	0.47836216	-0.26719819	-0.10917514	0.57007922	-0.27120226	0.46438787	-0.3135962	-0.52393865	-0.15864045	0.031504136	-0.090675938	-0.35230537	0.16836839	0.024810979	-0.26356825	-0.19796841	0.22407676	0.25016401	-0.350944	-0.14000862	-0.44532325	0.43899348	-0.74482917	-0.073500228	-0.25037801	0.30118808	-0.0067173564	-0.023323636	1.6600859.12	1.6600859.13	1.6600859.14	1.6600859.15	1.6600859.16	1.6600859.17	1.6600859.18	1.6600859.19	1.6600859.20	-1.6801291.13	-1.6801291.14	-1.6801291.15	-1.6801291.16	-1.6801291.17	-1.6801291.18	-1.6801291.19	-1.6801291.20	0.10503578	-0.26483763	0.30659404	-0.075227965	-0.22219207	0.21074476	-0.25542933	-0.27894241
1	0.30217809	-0.098759549	-0.11170459	0.18169221	-0.45861738	-0.67209143	-0.25546594	0.23235976	-0.19773672	-0.045043827	0.31551549	0.4970196	-0.086529935	0.34498834	-0.04005139	0.0024786372	0.12243222	-0.086697431	0.36096807	-0.12608109	-0.41155998	-0.29301841	0.068739417	-0.15516105	0.46503227	-0.3171118	-0.44985366	0.27957579	0.40918754	0.14293502	0.20535604	0.57334073	-0.45609749	-0.043437537	-0.11527944	0.27221191	-0.13031641	-0.14313181	-0.22980382	0.40192746	-0.44556984	-0.06851861	-0.28250743	0.43040093	1.6590198	1.6590198	1.6590198	1.6590198	1.6590198	1.6590198	1.6590198	1.6590198	1.6590198	1.6590198	-1.5702496	-1.5702496	-1.5702496	-1.5702496	-1.5702496	-1.5702496	-1.5702496	-1.5702496	-1.5702496	-1.5702496	-0.16227154	0.33607046	0.027226507	1.6590198	1.6590198	1.6590198	1.6590198	1.6590198	1.6590198	1.6590198	1.6590198	1.6590198	1.6590198	1.6590198	1.6590198	1.6590198	-1.5702496	-1.5702496	-1.5702496	-1.5702496	-1.5702496	-1.5702496	-1.5702496	-1.5702496	-1.5702496	-1.5702496	-1.5702496	-1.5702496	-0.59831554	-0.41181235	0.48369576	0.74066003	0.15554864	0.059047194	0.27381092	-0.22825412	-0.21511075	-0.57970546	-0.31989233	0.3523694	-0.41550076	-0.10850055	-0.95993385	0.027364095	0.087651509	-0.47146212	-0.15562448	-0.033323252	-0.18650678	0.29763542	-0.26069189	-0.47584027	-0.39269052	0.11944847	0.23598858	-0.33049706	0.37068383	-0.31915841	-0.19551544	-0.20720394	0.55952288	-0.23945944	-0.56632117	0.20671198
4	-0.11425016	0.14727792	-0.013102806	0.090525792	-0.039286057	-0.17743584	0.36201199	-0.040263106	-0.43739013	-0.16315288	-0.66292578	0.15526741	-0.048568739	0.54455467	0.036392538	-0.31387507	0.08536305	-0.18765642	-0.074611672	-1.7088736	-1.7088736	-1.7088736	-1.7088736	-1.7088736	-1.7088736	-1.7088736	-1.7088736	1.7769263	1.7769263	1.7769263	1.7769263	1.7769263	1.7769263	1.7769263	1.7769263	0.24112646	-0.29893005	0.31623168	0.060136083	0.12025721	-0.085075315	0.74282905	0.043285804	-0.38153043	0.276401	-0.23117645	0.22993699	0.040453128	-0.20686513	0.65000423	-0.36410917	-1.1421881	-0.17790646	0.10792219	-1.034798	-0.065432666	0.13412584	-0.3543458	0.099729691	0.38288404	0.48332628	0.4532615	0.32535527	0.17867718	0.20887653	-0.13967986	0.33817963	-0.59872491	0.54143247	0.29798163	-0.67719061	-0.0035134441	-0.64843213	0.48041992	0.19850778	-0.42700768	-0.073834468	-0.066548341	0.66190572	-0.28976421	0.45499502	-0.16149727	-1.7088736	-1.7088736	-1.7088736	-1.7088736	-1.7088736	-1.7088736	-1.7088736	-1.7088736	-1.7088736	-1.7088736	-1.7088736	1.7769263	1.7769263	1.7769263	1.7769263	1.7769263	1.7769263	1.7769263	1.7769263	1.7769263	1.7769263	1.0209614	-0.18756477	-0.694746	0.89579596	-0.033090285	-0.5305938	0.36562425	-0.29916954	-0.21901413	0.099439449	-0.10937819	0.0338144	0.72422029	-0.44303131	0.17183272	-0.20325091	-0.0429392	0.51540791	0.20651375	-0.72568924	0.70480821	-0.34660952	-0.25481635	0.13349353	-0.086659688
2	-0.39962812	-0.23650616	-0.71568652	0.29629626	-0.26703496	-0.0097100586	-0.18982228	0.35220987	-0.039408781	0.075347264	0.16911152	-0.14382603	-0.24288839	-0.47713678	0.014188539	-0.1902607	-0.34524822	0.4938507	-0.43505012	0.46467485	-0.53385316	-0.54922395	0.62230215	-0.10768937	-0.06679791	0.35361699	0.37809622	-0.075218104	-1.4680813	-1.4680813	-1.4680813	-1.4680813	-1.4680813	-1.4680813	-1.4680813	-1.4680813	-1.4680813	-1.4680813	-1.4680813	-1.4680813	-1.4680813	-1.4680813	-1.4680813	1.5073072	1.5073072	1.5073072	1.5073072	1.5073072	1.5073072	1.5073072	1.5073072	1.5073072	1.5073072	1.5073072	1.5073072	1.5073072	1.5073072	1.5073072	-0.066135439	-0.08726541	-0.39930815	-0.079307371	0.12469447	0.18166037	-0.019987769	-0.17754364	-0.51431884	-0.18177562	-0.42067373	0.10572901	0.21152274	0.25221401	-0.46139733	-0.40659919	0.3471252	-0.16061862	0.18624553	-0.15240883	0.29271275	0.34072564	1.5073072	1.5073072	1.5073072	1.5073072	1.5073072	1.5073072	1.5073072	1.5073072	1.5073072	1.5073072	1.5073072	1.5073072	-1.4680813	-1.4680813	-1.4680813	-1.4680813	-1.4680813	-1.4680813	-1.4680813	-1.4680813	-1.4680813	-1.4680813	-1.4680813	-1.4680813	-0.016312786	0.28543561	0.086184566	0.53898068	0.27428655	-0.020601398	-0.13729784	-0.14219564	-0.47873313	0.090115447	-0.18933216	-0.12736846	0.23566872	0.36208664	0.040134274	0.50933474	0.17682348	0.12416979	0.28968055	-0.4296799	0.14369938	-0.64182081	0.53489226	0.32275584
4	0.73476091	-0.08614528	0.14983056	0.26309036	-0.10828612	-0.041778767	-0.27840098	0.13129263	-0.44799818	-0.090207135	-0.13876368	-0.49711564	0.71191813	-0.16618736	-0.17762734	-0.23317545	0.57323862	-0.28415502	-0.24262121	0.19437545	0.35785266	0.1216481	-0.25594926	-0.21872722	-0.22916428	-0.24408354	-0.2148452	-0.48634604	-0.62757201	-0.90582204	-0.47254038	-0.34642705	-0.14277986	0.18160231	0.35914154	0.01016516	0.24996342	0.33954396	0.0018397891	-0.067753589	0.097806201	-0.14420941	0.18399187	-0.17726064	-0.34366566	0.32227773	0.12949633	0.020075934	0.18110117	0.085530697	0.1872256	0.084463589	0.57775783	-0.23537854	0.45653948	0.043964669	-0.55169055	0.26078368	0.0032122066	-0.070189654	0.19375108	-0.15935893	0.16881363	-0.35490274	0.46753705	-0.096740516	0.54974916	0.056457342	0.67456864	-0.05362503	-0.20037703	-0.17952481	0.15665638	-0.029971659	-0.59934704	0.056235372	0.50796966	-0.039941675	0.010640601	-1.7474892	-1.7474892	-1.7474892	-1.7474892	-1.7474892	-1.7474892	-1.7474892	-1.7474892	1.8178465	1.8178465	1.8178465	1.8178465	1.8178465	1.8178465	1.8178465	1.8178465	-1.7474892	-1.7474892	-1.7474892	-1.7474892	-1.7474892	-1.7474892	-1.7474892	-1.7474892	-1.7474892	-1.7474892	-1.7474892	1.8178465	1.8178465	1.8178465	1.8178465	1.8178465	1.8178465	1.8178465	1.8178465	1.8178465	1.8178465	-0.34549599	0.13138798	-0.066154678	-0.65464083	-0.039861187	0.34612979	0.57542118	0.088913359	0.13453564	0.12466722	0.17021134	0.39973149
1	0.392638	0.63915406	-0.41474525	-0.17835637	0.50070309	-0.49378065	-0.089041809	-0.081127929	-0.30216902	-0.053384523	-0.4406904	-0.76141488	0.1767714	-0.067480756	0.36921003	-0.27175594	0.65841135	0.28883128	-0.47429318	-0.11286972	-0.0034693951	-0.17071205	-0.081122672	-0.57050257	-0.03768882	-0.64805885	0.28897775	-0.12089683	0.13823907	0.36169932	0.71504311	0.54080291	0.2652365	0.36855178	0.39430947	1.4189527	1.4189527	1.4189527	1.4189527	1.4189527	1.4189527	1.4189527	1.4189527	1.4189527	1.4189527	1.4189527	1.4189527	1.4189527	1.4189527	-1.445705	-1.445705	-1.445705	-1.445705	-1.445705	-1.445705	-1.445705	-1.445705	-1.445705	-1.445705	-1.445705	-1.445705	-1.445705	-1.445705	0.20647085	0.28090724	0.1606852	0.61555177	-0.13061371	0.30333395	0.36732087	-0.48970518	0.35396306	-0.11451554	-0.20134534	0.54081692	0.75119885	-0.41821776	-0.40029695	-0.28668448	0.034619832	-0.14101753	-0.32811837	0.043196694	-0.022648653	-0.46288374	-0.20616764	0.13859751	-0.32361247	-0.36356957	-0.2245467	-0.14426261	-0.41177033	0.18023887	1.4189527	1.4189527	1.4189527	1.4189527	1.4189527	1.4189527	1.4189527	1.4189527	1.4189527	1.4189527	1.4189527	1.4189527	1.4189527	1.4189527	1.4189527	-1.445705	-1.445705	-1.445705	-1.445705	-1.445705	-1.445705	-1.445705	-1.445705	-1.445705	-1.445705	-1.445705	-1.445705	-1.445705	-1.445705	-0.85410744	-0.24321888	-0.29722172	0.65841178	-0.15169792	0.18600405
4	-0.0075099976	-0.41616628	0.092643298	-0.060566633	-0.039225664	-0.40542648	-0.21014162	0.15433665	0.45152331	-0.0026037175	0.20952535	0.12450615	-0.32860682	-0.19724948	0.029703524	0.30698104	0.13478534	0.44014713	0.32944884	-0.098722553	-0.39124729	0.090855756	0.36545671	0.0065615565	-0.091182729	-0.13524341	-0.40420633	-0.080099813	-0.10783074	0.31057346	0.20016566	0.25811089	-0.13259338	-0.25549413	-0.016918716	0.053462898	-0.42592208	0.63912174	-1.5326971	-1.5326971	-1.5326971	-1.5326971	-1.5326971	-1.5326971	-1.5326971	-1.5326971	-1.5326971	-1.5326971	-1.5326971	1.546622	1.546622	1.546622	1.546622	1.546622	1.546622	1.546622	1.546622	1.546622	1.546622	1.546622	-0.14288452	0.21334148	0.37964064	-1.5326971	-1.5326971	-1.5326971	-1.5326971	-1.5326971	-1.5326971	-1.5326971	-1.5326971	-1.5326971	-1.5326971	-1.5326971	-1.5326971	-1.5326971	-1.5326971	-1.5326971	1.546622	1.546622	1.546622	1.546622	1.546622	1.546622	1.546622	1.546622	1.546622	1.546622	1.546622	1.546622	1.546622	1.546622	-0.19173676	-0.26485803	0.36596202	0.3866108	0.52323077	-0.088765578	0.20629909	0.14541503	-0.1709229	-0.11260274	0.63926444	0.26807748	-0.055476989	0.2730707	-0.3629436	0.14886413	-0.034226978	-0.49161221	-0.050997849	0.20521638	-0.13342632	-0.21636264	-0.14634676	-0.033904123	0.35966442	-0.1828435	-0.5235107	0.58768168	0.054390108	-0.71253781	0.0059844382	0.12347517	-0.096503633	0.20538037	-0.075143948	-0.21033937
2	-0.34790273	0.36057192	-0.10590615	0.17874003	0.80802827	-0.45745421	0.01568347	0.0097136948	-0.097323183	0.32071481	-0.22050677	0.0017048136	-0.0049979472	0.0056282199	0.33692125	0.46092993	0.034043129	0.089085366	-0.16395605	0.274153	0.24450499	0.52234027	-0.13072822	-0.29147121	0.51841213	-0.18691142	0.046281519	-0.13933513	0.36697064	-0.25376705	0.65889269	-0.43632623	0.38621472	-0.20615395	-0.080944745	-0.10455085	0.065463563	0.085056823	-0.12237244	0.023225819	-0.05691175	-0.019175032	-0.31801252	-0.18956448	0.0045905116	-0.048431934	-0.11076591	-0.16673306	-0.16235914	-0.38290039	-0.044322819	-0.094809537	0.22631836	0.19584889	-0.43874082	0.022053712	0.026028111	0.19207147	0.82295335	-0.61504373	-0.059224232	-0.11943671	0.072060201	-0.23213381	-0.028002621	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	1.4293773	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-1.391508	-0.50480153	-0.17779602
3	0.0028582455	1.0538816	0.22107682	0.71489709	0.0002447174	-0.38046959	0.10294946	0.053152736	-0.3594452	0.31800764	-0.15184492	-0.27288057	0.24004081	0.17064818	0.53892755	-0.018586871	0.42042941	-0.43702292	0.31715	-0.043690927	0.61605327	0.69327794	-0.67351014	0.12993866	-0.46244298	0.35208092	0.022411315	0.5225134	-0.33044541	-0.2465497	-0.35394296	1.7645178	1.7645178	1.7645178	1.7645178	1.7645178	1.7645178	1.7645178	1.7645178	1.7645178	1.7645178	-1.7631934	-1.7631934	-1.7631934	-1.7631934	-1.7631934	-1.7631934	-1.7631934	-1.7631934	-1.7631934	-1.7631934	-0.15509792	0.074391028	-0.30805162	0.67917531	-0.22313935	-0.51802584	-0.041592405	-0.037075883	-1.7631934	-1.7631934	-1.7631934	-1.7631934	-1.7631934	-1.7631934	-1.7631934	-1.7631934	-1.7631934	1.7645178	1.7645178	1.7645178	1.7645178	1.7645178	1.7645178	1.7645178	1.7645178	-0.62203949	0.027155765	0.14864271	0.57990291	-0.53039209	0.32229515	0.46391053	0.54140962	0.098185193	0.37807369	-0.24814052	-0.51583531	-0.23242781	0.40494547	0.23925113	0.24899166	-0.44227311	-0.0060307002	-0.048952618	0.10501069	0.6240749	-0.21878501	-0.12186486	0.22787155	0.157771	0.14343829	0.067960621	-0.49581579	0.1560428	-0.13838588	0.0098584402	-0.27347861	-0.16062183	0.22552026	-0.54262796	0.041391096	-0.65907732	0.36530144	-0.33627826	-0.28168589	-0.0061404741	-0.39239381	-0.44376875	0.07807768	0.64905518	0.24877121	-0.011406823	0.24817748	-0.18975865	0.019332173	-0.13953418	-0.25364025
1	0.28956729	-0.18947112	-0.17690723	-0.10691529	-0.20878175	0.30082605	0.29020661	0.04655844	-0.1707776	0.01727339	-0.15835092	-0.068691804	-0.036560339	1.5315687	1.5315687	1.5315687	1.5315687	1.5315687	1.5315687	1.5315687	1.5315687	1.5315687	-1.6122015	-1.6122015	-1.6122015	-1.6122015	-1.6122015	-1.6122015	-1.6122015	-1.6122015	0.038626205	0.12077503	-0.3916143	0.13267417	0.34280742	-0.03352862	0.3792771	-0.18827534	-0.17493509	-0.2133617	-0.5133375	-0.11484216	0.035358661	-0.13697174	0.26507991	0.17048213	0.17767312	-0.43066031	-0.35232507	0.019854008	-0.04248283	-0.55869274	-0.29874838	0.26445293	0.47348832	-0.058469822	0.32268298	-0.071876331	0.42744922	-0.34302891	0.31071144	0.69837091	-0.21379295	0.16547023	0.37384329	0.4604666	-0.21440135	0.49927025	-0.12656306	0.17599111	0.11877012	-0.53326401	0.19252128	-0.11055218	-0.32277926	-0.23761812	0.28362877	-0.22860798	0.21991701	1.5315687	1.5315687	1.5315687	1.5315687	1.5315687	1.5315687	1.5315687	1.5315687	1.5315687	1.5315687	1.5315687	1.5315687	1.5315687	1.5315687	1.5315687	1.5315687	-1.6122015	-1.6122015	-1.6122015	-1.6122015	-1.6122015	-1.6122015	-1.6122015	-1.6122015	-1.6122015	-1.6122015	-1.6122015	-1.6122015	-1.6122015	-1.6122015	-1.6122015	-0.40157411	0.32219548	0.60649247	0.23909669	-0.30066583	-1.0192112	-0.49429478	0.87337353	0.00097964745	0.36688905	-0.13233176	-0.094311112	-0.45028932	-0.19666233	-0.03633337	-0.56580879	-0.27351075	-0.23950449
2	-0.0097434329	-0.081554806	0.17065911	-0.13939688	-0.27170978	0.084064051	-0.17676248	-0.27750779	-0.048702355	0.54492786	0.23955859	0.39722848	0.095817514	0.2377304	0.35210066	-0.40360675	0.049627075	-0.19156801	-0.1252567	0.13249835	0.28631191	-0.34622537	-0.020470735	0.20915224	-0.061504027	-0.0011983854	-0.018250693	0.2876336	-0.32137732	-0.2104335	-0.36978591	0.34685513	-0.060192831	-0.4697502	-0.27516864	0.36252556	0.34226119	-0.16974545	0.12215962	0.15560147	0.028853519	-0.140958	0.011555012	0.19460049	0.052490204	0.034267032	-0.14373469	0.19343526	-0.14719892	0.15056811	0.2039684	0.19246648	0.32106452	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	-0.063849581	0.24285399	-0.15465823	-0.12539853	-0.30650672	0.22463432	0.2350936	0.13070492	-0.063180046	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	1.4227325	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	-1.4444482	0.21212226	0.027445776	-0.37730684	-0.29053354	0.082898439	-0.44102776
2	-0.4530111	-0.18095005	-0.25392857	0.17849955	-0.5644679	0.34337899	0.44020516	0.033203053	0.28159203	0.20363538	0.29451948	-1.5143137	-1.5143137	-1.5143137	-1.5143137	-1.5143137	-1.5143137	-1.5143137	-1.5143137	-1.5143137	-1.5143137	-1.5143137	1.5416617	1.5416617	1.5416617	1.5416617	1.5416617	1.5416617	1.5416617	1.5416617	1.5416617	1.5416617	1.5416617	-0.048994536	-0.54496204	-0.026005004	0.35357684	-0.29876502	-0.19782126	-0.24493985	-0.0597636	0.34388466	0.44266684	0.14629941	-0.35565836	0.36267998	-0.35677959	-0.016313386	0.2616276	-0.073489917	0.26154967	0.25832408	-0.10782944	0.24840129	0.17655641	0.0014822505	0.32527741	-0.20880431	-0.026013393	-0.52940015	-0.42551233	-0.65473637	-0.005743912	-0.10601484	0.20108807	-0.87637942	0.064624878	0.0084200257	-0.53021839	0.10593032	0.02057271	-0.43738244	0.65415216	1.5416617	1.5416617	1.5416617	1.5416617	1.5416617	1.5416617	1.5416617	1.5416617	1.5416617	1.5416617	1.5416617	1.5416617	1.5416617	1.5416617	1.5416617	-1.5143137	-1.5143137	-1.5143137	-1.5143137	-1.5143137	-1.5143137	-1.5143137	-1.5143137	-1.5143137	-1.5143137	-1.5143137	-1.5143137	-1.5143137	-1.5143137	-0.17898139	-0.021869952	-0.03568815	-0.21154406	-0.318209	-0.52798689	-0.20554852	-0.10791249	0.032408882	-0.17160058	-0.1956462	-0.069421387	0.13660976	-0.15972816	0.66587528	-0.093785451	0.1844024	-0.49569116	0.10121944	0.20657372	0.26683185	0.3009781	-0.25813622	-0.33981285	0.13754649	0.7054905
2	-0.24006508	0.38288382	-0.63183969	-0.46742086	-0.60689623	-0.26903799	0.13237322	0.69312303	-0.023263477	0.27927805	-0.039444934	0.20253173	-0.1578502	-0.093914003	0.18692142	0.33788086	0.31726831	0.24379527	0.19164614	-0.098992896	-0.31514552	0.077986743	-0.50529796	-0.65442512	-0.10126983	-0.0056273895	-0.26334925	-0.01814346	0.27733236	-0.091449037	-0.042101385	-0.56190886	-0.091521852	0.31824765	-0.63788304	0.052145667	-0.22913054	-0.027911513	-0.39366109	0.44389683	-0.17651086	0.41983793	0.44045968	-0.12560504	-0.14192569	-0.034602912	-0.22122232	-0.4450907	0.029214325	0.61325256	0.1998904	-0.13026775	0.22267177	0.14549346	-0.47527159	0.60439208	0.16257624	-0.3221076	0.28184182	0.040625812	0.60490215	-0.10192601	0.068331122	0.51477096	0.12765208	0.83083678	0.63612838	-0.25682175	-1.767498	-1.767498	-1.767498	-1.767498	-1.767498	-1.767498	-1.767498	-1.767498	-1.767498	-1.767498	-1.767498	1.776866	1.776866	1.776866	1.776866	1.776866	1.776866	1.776866	1.776866	1.776866	1.776866	-0.17464877	-0.46206625	-0.33067317	-0.49912247	0.17061024	0.39156092	0.86652448	0.084890905	0.4923536	-0.15365071	-0.066636376	-0.013010005	0.10237847	0.17906956	0.35148849	0.24954556	0.30216401	0.019373139	-0.069656231	1.776866	1.776866	1.776866	1.776866	1.776866	1.776866	1.776866	1.776866	-1.767498	-1.767498	-1.767498	-1.767498	-1.767498	-1.767498	-1.767498	-1.767498	-0.21429145	-0.39614916	0.10746356	-0.41993046
3	-0.13508623	0.38890751	-0.073811369	-0.061857169	-0.017602488	-0.074063681	0.085574235	-0.35948609	0.22984453	0.14627868	0.20768472	0.25111952	-0.22749505	-0.22156054	-0.4853777	0.050948918	-0.37518549	0.13525057	-0.47149506	0.26669285	-0.5997958	0.23135824	-0.40467227	-0.37598128	0.31646284	0.072189842	0.27412345	-0.09674084	-0.29062927	0.35040289	0.060777723	-0.26039896	0.21792196	-0.37764285	0.23785679	-0.14552376	-0.18545731	0.28732652	0.35759308	0.28464597	0.086752108	0.01816276	0.15166193	0.21187694	-0.16389844	-0.24627172	-0.043691825	-0.096087375	0.087506097	0.30035706	-0.21700128	0.43713276	0.1189287	-0.53214236	-0.56181255	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	0.2189428	0.035672757	0.14637342	0.075633368	-0.20132486	-0.49084893	0.21302383	0.60501953	-0.14982386	-0.038387698	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	-1.3876067	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	1.4177218	-0.11241787
4	-0.20259727	0.37699027	0.33783525	-0.0080121442	-0.47614997	0.23879065	0.24867652	-0.53822227	-0.46341768	-0.4940792	0.2321988	-0.144076	0.011376342	0.19186987	0.43777896	-0.13290786	0.39025209	-0.56567121	0.12778796	-0.52689323	0.13726206	-1.7726933	-1.7726933	-1.7726933	-1.7726933	-1.7726933	-1.7726933	-1.7726933	-1.7726933	-1.7726933	-1.7726933	1.7605299	1.7605299	1.7605299	1.7605299	1.7605299	1.7605299	1.7605299	1.7605299	1.7605299	1.7605299	-0.05454306	0.11159963	0.1435929	-0.22938035	-0.1706577	0.21558811	0.23192196	0.086669163	0.30824223	0.86821186	0.12777894	0.40763134	-0.26248758	-0.44668006	0.46124549	-0.021211499	0.24212951	-0.13588873	0.2264004	0.54089424	-0.66804956	0.44350836	0.021510022	-0.73794647	0.40977374	-0.13374965	0.16850201	0.33642341	0.38338717	-0.13611265	0.35344714	0.2077231	-0.13867905	0.18912789	0.31904095	-1.7726933	-1.7726933	-1.7726933	-1.7726933	-1.7726933	-1.7726933	-1.7726933	-1.7726933	-1.7726933	1.7605299	1.7605299	1.7605299	1.7605299	1.7605299	1.7605299	1.7605299	1.7605299	0.42849269	0.0089403025	0.25454721	-0.30819824	-0.33110806	0.042203997	-0.70495122	-0.31584487	-0.46398017	-0.17112583	0.11957153	0.36766309	-0.30324158	-0.5175192	-0.12537751	-0.87629173	0.28184589	-0.24710861	0.081944819	-0.79173651	0.21682243	-0.0083405244	-0.081509725	0.14342647	-0.089548108	0.092545362	-0.0089847759	-0.019231656	0.47784355	-0.079118585	-0.0075485772	0.34210913	0.51262008	0.50592879	0.71813877
4	0.3310552	0.68440252	0.4929257	-0.19167043	0.15775507	0.46118724	0.04961936	0.61471105	-0.15049319	-0.17553791	0.41169042	0.4600287	-0.069469888	0.36191094	0.023369328	-0.40534575	0.054944599	-0.27701061	0.59592472	-0.096638098	-0.63339614	0.17755871	-0.053355495	0.20647826	-0.40900096	0.045622324	-0.051263412	-0.1032189	-0.3521901	-0.12940754	-0.48604601	0.064164347	0.15665032	-0.10737658	0.52208756	-0.3868442	0.23067644	0.29793797	0.14595249	-0.078124397	-0.1098489	-0.18387726	0.68195788	-0.08038063	-0.64627094	-0.56810402	0.31395854	0.3607173	-0.54710894	-0.12138333	0.55759624	-0.22538526	0.45276649	-0.19636195	-0.57376969	0.086198778	0.33861885	0.52537156	-0.045970517	-0.27196703	0.21884101	-0.26657933	-0.24857284	-0.22271389	-0.40365917	-0.3997431	-0.33361338	-1.5670385	-1.5670385	-1.5670385	-1.5670385	-1.5670385	-1.5670385	-1.5670385	-1.5670385	-1.5670385	1.6928761	1.6928761	1.6928761	1.6928761	1.6928761	1.6928761	1.6928761	1.6928761	-0.042987219	0.010478555	-0.098054224	-0.40836211	0.44754475	-0.34900037	0.78996625	-0.059002922	0.20684637	0.19451235	-0.47135625	0.1531968	-0.35012553	-0.077226004	-0.20072966	-0.35855346	-1.5670385	-1.5670385	-1.5670385	-1.5670385	-1.5670385	-1.5670385	-1.5670385	-1.5670385	-1.5670385	-1.5670385	-1.5670385	-1.5670385	-1.5670385	-1.5670385	1.6928761	1.6928761	1.6928761	1.6928761	1.6928761	1.6928761	1.6928761	1.6928761	1.6928761	1.6928761	1.6928761	1.6928761	1.6928761	0.62336081
