1	-1.6022936	-1.6708228	-1.6936659	-1.6993767	-1.6993767.1	-1.7036597	-1.7036597.1	-1.7036597.2	-1.7036597.3	-1.7036597.4	-0.73425658	-0.9769643	0.46214968	0.94613741	1.4444021	1.5272082	1.6228636	1.6685498	1.7042421	1.718519	1.718519.1	1.7870483	1.7413621	1.7270852	1.718519.2	1.718519.3	1.718519.4	1.7142359	1.718519.5	1.7142359.1	1.7228021	1.7228021.1	1.7228021.2	1.718519.6	1.6000205	-1.3467366	-1.5894444	-1.6394136	-1.6665397	-1.6765336	-1.6850997	-1.6893828	-1.6936659.1	-1.6936659.2	-0.8256289	-0.56578888	-0.017554981	0.20230965	0.22515273	0.26084504	0.27940504	0.27940504.1	0.27083889	0.26512812	0.27083889.1	0.27083889.2	0.27512197	0.27512197.1	0.27512197.2	0.27512197.3	0.27512197.4	0.27512197.5	0.27512197.6	0.27512197.7	0.27940504.2	0.28368812	0.28368812.1	0.28368812.2	0.27940504.3	0.27940504.4	0.27940504.5	0.27940504.6	0.27940504.7	0.27940504.8	0.27940504.9	0.27940504.10	0.27940504.11	0.27940504.12	0.27940504.13	0.27940504.14	0.27940504.15	0.27512197.8	0.27512197.9	0.27940504.16	0.27512197.10	0.27512197.11	0.27512197.12	0.27512197.13	0.27512197.14	0.27512197.15	0.27512197.16	0.27512197.17	0.27512197.18	0.27512197.19	0.27512197.20	0.27512197.21	0.27512197.22	0.27512197.23	0.27940504.17	0.27512197.24	0.27512197.25	0.27512197.26	0.27512197.27	0.27512197.28	0.27940504.18	0.27940504.19	0.28368812.3	0.2879712	0.29368197	0.27940504.20	0.28368812.4	0.28368812.5	0.28368812.6	0.28368812.7	0.27512197.29	0.27512197.30	0.27512197.31	0.27512197.32	0.27512197.33	0.27512197.34	0.27512197.35	0.27512197.36	0.27940504.21	0.27940504.22	0.27512197.37	0.27940504.23	0.27512197.38	0.27940504.24	0.27512197.39	0.27512197.40	-1.0140843	-1.1325828	-1.145432	-1.145432.1	-1.145432.2	-1.145432.3	-1.145432.4	-1.145432.5	-1.145432.6	-1.145432.7	-1.145432.8	-1.145432.9	-1.145432.10	-1.145432.11	-1.145432.12	-1.145432.13	-1.145432.14	-1.145432.15	-1.145432.16	-1.145432.17	-1.145432.18	-1.145432.19
1	-1.5671405	-1.5897929	-1.5997033	-1.5997033	-1.6039506	-1.5997033	-1.6039506	-1.6039506	-1.6039506	-1.6039506	-0.71626046	-0.90172682	0.58908299	1.0421306	1.5319883	1.6622395	1.7755014	1.7854118	1.7896592	1.8760214	1.7811645	1.7811645	1.7896592	1.7811645	1.7854118	1.7854118	1.7854118	1.7854118	1.7854118	1.7939065	1.7896592	1.7854118	1.7811645	-1.0149887	-1.445384	-1.5260831	-1.5543985	-1.5713878	-1.5812982	-1.5897929	-1.5940402	-1.5940402	-0.72900242	-0.49823129	-0.072083378	0.059583585	0.2804443	0.35406454	0.35831186	0.36255918	0.36255918	0.36255918	0.35406454	0.34840144	0.35406454	0.35831186	0.35406454	0.35406454	0.34840144	0.35406454	0.35831186	0.35831186	0.36255918	0.35831186	0.35831186	0.36255918	0.3668065	0.35831186	0.35831186	0.35831186	0.36255918	0.3668065	0.3668065	0.36255918	0.35831186	0.36255918	0.35831186	0.36255918	0.36255918	0.35831186	0.35831186	0.35831186	0.35406454	0.36255918	0.3668065	0.35831186	0.36255918	0.35406454	0.35831186	0.35406454	0.35406454	0.36255918	0.36255918	0.3668065	0.36255918	0.35831186	0.35831186	0.35831186	0.35831186	0.35831186	0.35406454	0.35831186	0.35831186	0.36255918	0.36255918	0.36255918	0.36255918	0.36255918	0.35831186	0.35831186	0.35406454	0.35406454	0.34840144	0.35406454	0.35406454	0.35831186	0.35831186	0.35831186	0.34840144	0.34840144	0.35406454	0.35406454	0.35406454	-0.92437921	-1.0333938	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462	-1.0560462
1	-1.7400962	-1.7723536	-1.7870161	-1.7914148	-1.7914148	-1.7914148	-1.7914148	-1.7914148	-1.1154755	-1.0876168	0.63962082	1.2158554	1.4739147	1.5208346	1.5736194	1.6014781	1.6439992	1.6909191	1.7231765	1.7847588	1.7847588	1.737839	1.7275752	1.7275752	1.7275752	1.7275752	1.7231765	1.7231765	1.7231765	1.7231765	1.7187778	1.7231765	1.7187778	-1.1623953	-1.6271953	-1.7166363	-1.744495	-1.7576912	-1.7679549	-1.7767524	-1.7811511	-1.7811511	-0.8955386	-0.62721561	-0.23866045	-0.068575933	0.0062026058	0.057521211	0.08977862	0.15136095	0.18948334	0.23053822	0.23640321	0.23640321	0.23640321	0.24080194	0.24080194	0.24080194	0.24080194	0.24080194	0.24520068	0.24520068	0.24080194	0.24080194	0.24080194	0.24080194	0.24520068	0.24520068	0.24520068	0.24520068	0.24080194	0.24520068	0.24080194	0.24520068	0.24520068	0.24520068	0.24080194	0.24520068	0.24520068	0.24520068	0.24520068	0.24520068	0.24520068	0.24520068	0.24520068	0.24520068	0.24520068	0.24520068	0.24520068	0.24520068	0.24080194	0.24080194	0.24080194	0.24520068	0.24080194	0.24520068	0.24520068	0.24520068	0.24080194	0.24520068	0.24080194	0.24520068	0.24520068	0.24520068	0.24080194	0.24080194	0.24520068	0.24520068	0.24520068	0.24520068	0.24520068	0.24959942	0.24959942	0.24959942	0.24959942	0.24959942	0.24959942	0.24959942	0.24959942	0.24959942	0.24520068	0.24959942	0.24520068	0.24520068	0.24080194	0.24080194	0.24080194	0.24080194	0.24080194	0.24520068	0.24520068	0.24080194	-1.0773531	-1.1946528	-1.2137139	-1.2181127	-1.2181127	-1.2181127	-1.2181127	-1.2181127	-1.2181127	-1.2181127	-1.2181127	-1.2181127	-1.2181127	-1.2181127	-1.2181127	-1.2181127	-1.2181127	-1.2181127	-1.2181127	-1.2181127
1	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	1.0651419	1.047122	1.0399141	1.0399141	1.0399141	1.0399141	1.0399141	1.0399141	1.0399141	1.0435181	1.047122	1.0435181	1.0435181	-1.0287702	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1260777	-1.1260777	-1.1260777	0.89935888	0.85250715	0.84890317	0.85250715	0.84529919	0.84890317	0.85250715	0.85611113	0.85611113	0.85611113	0.85611113	0.85611113	0.85611113	0.85611113	0.85611113	0.85611113	0.85611113	0.85611113	0.85611113	0.85250715	0.85611113	0.85611113	0.85250715	0.85250715	0.85250715	0.85250715	0.85250715	0.85250715	0.85250715	0.85250715	0.85250715	0.85250715	0.85611113	0.85611113	0.85250715	0.85250715	0.85250715	0.85250715	0.85611113	0.85611113	0.85250715	0.85250715	0.85611113	0.85611113	0.85250715	0.85250715	0.85250715	0.85611113	0.85611113	0.85611113	0.85250715	0.85250715	0.85250715	0.85611113	0.85611113	0.85611113	0.85611113	0.85250715	0.85250715	0.85250715	0.85611113	0.85611113	0.85611113	0.85611113	0.85250715	0.85611113	0.85611113	0.85250715	0.85611113	0.85611113	0.85611113	0.85611113	-1.1152657	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737	-1.1224737
-1	-1.3096849	-1.5685719	-1.5212729	-1.5323965	-1.5694781	-1.4844077	-1.6465845	-1.2677089	-0.79000873	0.11120258	1.290784	1.5620038	1.7335587	1.7165291	1.8372893	1.8758247	1.9219314	1.9299124	1.9482089	1.9268576	1.9251962	1.933019	1.9135652	1.9440275	1.8980687	1.9651606	1.8678034	1.959191	-0.13730845	-1.6262919	-1.3751552	-1.5841085	-1.4592132	-1.5984657	-1.3278678	-0.64037831	-0.14717159	0.23060485	0.34034463	0.39095677	0.4290728	0.46234329	0.46492472	0.46477447	0.46556401	0.46428191	0.46558771	0.46796482	0.47159661	0.46980519	0.46524195	0.46876034	0.47148362	0.46988925	0.46821875	0.46893887	0.46873449	0.46879066	0.46864824	0.46873748	0.46892007	0.46843011	0.46909024	0.46820933	0.47081384	0.47074252	0.46841935	0.47404969	0.47019942	0.4686118	0.46877507	0.46875647	0.46846856	0.4697158	0.47311005	0.47323791	0.46911662	0.46992384	0.47360438	0.47286529	0.47329583	0.472843	0.47320887	0.4684384	0.46335817	0.46775428	0.46508937	0.46437975	0.46397128	0.46547879	0.46693735	0.46646522	0.46619019	0.46372063	0.46479256	0.4639811	0.46525414	0.46911654	0.46840167	0.46041497	0.47312911	0.45663975	0.4812396	0.43873733	0.50588863	0.40001589	0.60086764	-0.086724294	-1.0925977	-0.90478774	-1.0166004	-0.94726723	-0.99174933	-0.96356159	-0.98073133	-0.97084948	-0.97604362	-0.97379437	-0.97379132	-0.97421938	-0.97375726	-0.97370544	-0.97411057	-0.97386544	-0.97367036	-0.97394467	-0.97401175	-0.97367996	-0.97381416	-0.97419108	-0.97373391	-0.97372354	-0.97416367	-0.97383045	-0.97367585	-0.9739887	-0.97396633	-0.97367265	-0.97384755	-0.97413683	-0.97371405	-0.97374516	-0.97421902	-0.97457921	-0.97315708	-0.97609666	-0.97115604	-0.9789804	-0.96664123	-0.9861264	-0.95483053	-1.0105415
1	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	1.0065108	0.99215269	0.99574222	0.99574222	0.99574222	0.99574222	0.99574222	0.99574222	0.99574222	0.99933176	0.99933176	0.99933176	0.99933176	-1.1759275	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1866961	-1.1866961	-1.1831066	-1.1831066	-1.1831066	0.74806419	0.81626538	0.79472816	0.80190724	0.80908631	0.80908631	0.80549677	0.80908631	0.80908631	0.80908631	0.81267585	0.81267585	0.81267585	0.81267585	0.81267585	0.81267585	0.81267585	0.81626538	0.81267585	0.81267585	0.81267585	0.81267585	0.81267585	0.81267585	0.81267585	0.81267585	0.81267585	0.81267585	0.81267585	0.81267585	0.81267585	0.81267585	0.81267585	0.81267585	0.81626538	0.80908631	0.80908631	0.80908631	0.80908631	0.80908631	0.80908631	0.80908631	0.80908631	0.80908631	0.80908631	0.80908631	0.81267585	0.81267585	0.81267585	0.81267585	0.81267585	0.81267585	0.81267585	0.81267585	0.80908631	0.80908631	0.80908631	0.80908631	0.80908631	0.80908631	0.81267585	0.81267585	0.81267585	0.81267585	0.80908631	0.80908631	0.80908631	0.80908631	0.80908631	0.80908631	0.81267585	0.80908631	0.81267585	0.81267585	0.81267585	0.81267585	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066	-1.1831066
1	-1.1003273	-1.1003273	-1.1003273	-1.1003273	-1.1003273	-1.1003273	-1.1003273	-1.1003273	-1.1003273	-1.1003273	-1.1003273	-1.1024919	-1.1024919	-1.1024919	-1.1024919	-1.1024919	-1.1024919	-1.1024919	-1.1003273	-1.1024919	-1.1024919	-0.74965802	0.96688952	1.0404868	0.74826241	0.51448292	0.30667893	0.19195381	0.085887189	0.023113067	-0.026673306	-0.074295053	-0.10676443	-0.14139843	-0.1652093	-1.0873395	-1.1003273	-1.1003273	-1.1003273	-1.1003273	-1.1003273	-1.1003273	-1.1003273	-1.1003273	-1.1003273	-1.1024919	-1.1024919	-1.1024919	-1.1024919	-1.1024919	-1.1003273	-1.1003273	-1.1024919	0.19628306	0.53179992	0.88030453	0.91493853	0.9387494	0.95823102	0.97554802	0.99286502	1.0015235	1.010182	1.010182	1.0080174	1.0036881	1.0015235	1.0015235	0.99719427	0.99286502	0.98853577	0.98853577	0.98420652	0.9820419	0.97987727	0.9820419	0.97987727	0.97771265	0.97554802	0.97771265	0.97554802	0.97554802	0.97554802	0.97121877	0.96905415	0.97121877	0.97121877	0.97121877	0.97121877	0.97121877	0.97121877	0.97121877	0.97121877	0.96905415	0.9733834	0.9733834	0.97554802	0.97554802	0.97771265	0.97121877	0.97554802	0.97987727	0.98853577	1.0036881	1.027499	1.0556391	1.062133	1.0578038	1.0404868	1.0231698	1.010182	1.0015235	0.99719427	0.9907004	0.98637115	0.98420652	0.97987727	0.97771265	0.97771265	0.97554802	0.97554802	0.97554802	0.97554802	0.97554802	0.97554802	-1.095998	-1.1003273	-1.1003273	-1.1003273	-1.1003273	-1.1024919	-1.1003273	-1.1024919	-1.1003273	-1.0981626	-1.095998	-1.0938334	-1.0916688	-1.0895041	-1.0873395	-1.0851749	-1.0830103	-1.0808456	-1.078681	-1.0765164	-1.0743518	-1.0721871	-1.0700225	-1.0678579	-1.0656933	-1.0635286	-1.061364
1	-1.3360293	-1.3360293	-1.3360293	-1.3381222	-1.3360293	-1.3360293	-1.3360293	-1.3360293	-1.3360293	-1.3360293	-1.3381222	-1.3360293	-1.3381222	-1.3381222	-1.3381222	-1.3381222	-1.3381222	-1.3360293	-1.3381222	-1.3360293	-1.3381222	-1.3381222	0.68362191	0.69617932	0.4513097	0.20644007	0.034822047	-0.065637286	-0.14307469	-0.22260499	-0.27283466	-0.31887852	-0.35027206	-0.38375851	-0.40678044	-1.3360293	-1.3360293	-1.3360293	-1.3360293	-1.3360293	-1.3360293	-1.3381222	-1.3360293	-1.3360293	-1.3360293	-1.3381222	-1.3381222	-1.3381222	-1.3381222	-1.3381222	-1.3381222	-1.3381222	0.14365299	0.54339742	0.65222836	0.80710317	0.832218	0.85733284	0.86570445	0.87826186	0.87616896	0.87407606	0.86361154	0.85314703	0.84896122	0.84268252	0.83431091	0.8301251	0.82384639	0.82384639	0.81547478	0.81128897	0.80291736	0.80501027	0.80291736	0.80082446	0.79663866	0.79663866	0.79245285	0.79245285	0.79245285	0.79035995	0.78826704	0.78826704	0.78617414	0.78826704	0.78826704	0.79035995	0.79035995	0.79245285	0.78408124	0.78198834	0.78198834	0.78617414	0.78408124	0.78408124	0.78617414	0.78408124	0.78408124	0.78617414	0.78826704	0.79245285	0.79245285	0.79454575	0.79663866	0.79873156	0.80291736	0.80082446	0.80082446	0.80710317	0.80710317	0.81338188	0.8280322	0.84477542	0.85523993	0.85942574	0.86779735	0.86151864	0.84686832	0.84477542	0.84477542	0.84058961	0.82384639	0.82175349	0.81547478	0.81966059	0.81338188	0.80919607	0.80291736	0.80082446	0.80082446	0.79663866	0.79663866	0.79873156	0.79873156	0.79663866	0.79873156	0.79873156	0.79663866	-1.3318435	-1.3360293	-1.3360293	-1.3360293	-1.3381222	-1.3360293	-1.3381222	-1.3381222	-1.3360293	-1.3339364	-1.3318435	-1.3297506	-1.3276577
1	-1.5523238	-1.5794509	-1.5894451	-1.5894451	-1.5894451	-1.5894451	-1.5937284	-1.5937284	-1.5937284	-1.5937284	-0.68853882	-0.92126106	0.59500282	1.006193	1.4901982	1.6044177	1.820007	1.820007	1.9156658	1.8471341	1.8328567	1.8328567	1.8285734	1.8242902	1.8285734	1.8285734	1.8242902	1.8285734	1.8285734	1.8242902	1.8242902	1.814296	-1.0040702	-1.4609482	-1.5152025	-1.5480406	-1.5666012	-1.5708845	-1.5794509	-1.5837342	-0.46438305	0.015338852	0.27947145	0.31659279	0.34800315	0.38084126	0.38512449	0.38940772	0.39369095	0.39369095	0.39369095	0.38940772	0.39369095	0.39369095	0.38940772	0.38940772	0.38940772	0.38940772	0.38940772	0.38940772	0.38940772	0.38940772	0.39369095	0.38940772	0.38940772	0.39369095	0.39369095	0.39369095	0.39369095	0.38940772	0.38940772	0.38940772	0.38940772	0.38940772	0.39369095	0.38940772	0.39369095	0.38940772	0.38940772	0.38940772	0.38940772	0.38940772	0.38940772	0.38512449	0.38940772	0.38940772	0.38940772	0.38940772	0.38940772	0.38940772	0.38940772	0.38940772	0.38940772	0.38940772	0.38940772	0.38940772	0.38512449	0.38512449	0.39369095	0.38940772	0.38940772	0.39369095	0.39369095	0.38940772	0.39369095	0.38940772	0.38940772	0.38940772	0.38940772	0.38512449	0.38512449	0.38512449	0.38512449	0.38512449	0.38512449	0.38512449	0.38512449	0.38512449	0.38512449	-0.90412813	-1.0226309	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806	-1.0354806
1	1.0454155	1.0454155	1.0454155	1.0454155	1.0269813	1.0454155	1.0454155	1.0454155	1.0454155	1.0454155	1.0454155	1.0454155	1.0454155	1.0269813	1.0269813	1.0269813	1.0454155	1.0269813	1.0454155	1.0269813	-0.13437592	0.17900618	0.43708556	0.52925677	0.56612525	0.60299373	0.62142797	0.63986221	0.65829645	0.67673069	0.67673069	0.67673069	0.67673069	1.0638498	1.0454155	1.0454155	1.0269813	1.0269813	1.0269813	1.0454155	1.0454155	1.0454155	1.0454155	1.0454155	1.0269813	1.0269813	1.0454155	1.0454155	1.0454155	1.0269813	1.0269813	1.0269813	1.0269813	1.0454155	1.5062715	-0.42932377	-0.8901798	-0.90861404	-0.92704828	-0.96391677	-0.96391677	-0.96391677	-0.98235101	-0.98235101	-1.0007852	-1.0007852	-1.0007852	-1.0192195	-1.0192195	-1.0192195	-1.0192195	-1.0192195	-1.0192195	-1.0192195	-1.0192195	-1.0192195	-1.0192195	-1.0192195	-1.0192195	-1.0376537	-1.0376537	-1.0376537	-1.0376537	-1.0376537	-1.0376537	-1.0376537	-1.0376537	-1.0376537	-1.0376537	-1.0376537	-1.0376537	-1.0376537	-1.0376537	-1.0376537	-1.0376537	-1.056088	-1.056088	-1.056088	-1.056088	-1.0376537	-1.056088	-1.0376537	-1.0376537	-1.0376537	-1.056088	-1.056088	-1.056088	-1.056088	-1.0376537	-1.0376537	-1.0007852	-0.98235101	-0.94548253	-0.92704828	-0.90861404	-0.90861404	-0.90861404	-0.90861404	-0.8901798	-0.8901798	-0.8901798	-0.8901798	-0.87174556	-0.87174556	-0.87174556	-0.87174556	-0.87174556	-0.87174556	-0.87174556	-0.87174556	-0.87174556	1.0454155	1.0269813	1.0454155	1.0269813	1.0454155	1.0269813	1.0269813	1.0454155	1.0638498	1.082284	1.1007182	1.1191525	1.1375867	1.156021	1.1744552	1.1928894	1.2113237	1.2297579	1.2481922	1.2666264	1.2850607
1	-1.1424508	-1.1424508	-1.1424508	-1.1446175	-1.1424508	-1.1424508	-1.1424508	-1.1424508	-1.1424508	-1.1424508	-1.1424508	-1.1424508	-1.1424508	-1.1446175	-1.1446175	-1.1424508	-1.1424508	-1.1446175	-1.1446175	-1.1446175	-1.1446175	-1.1446175	-0.78061152	0.90074946	0.96575053	0.67324572	0.40024123	0.24640537	0.13373685	0.034068543	-0.024432419	-0.085100084	-0.12410073	-0.15660126	-0.18910179	-0.21076882	-1.1402841	-1.1424508	-1.1424508	-1.1424508	-1.1424508	-1.1424508	-1.1424508	-1.1424508	-1.1424508	-1.1424508	-1.1446175	-1.1446175	-1.1446175	-1.1424508	-1.1446175	-1.1446175	-1.1446175	-1.1446175	0.16840409	0.50424294	0.85308201	0.88558255	0.91374968	0.9354167	0.95491702	0.96575053	0.97441734	0.98525085	0.98525085	0.97875075	0.97875075	0.97875075	0.97441734	0.96791724	0.96358383	0.95708372	0.95491702	0.94841691	0.94841691	0.94625021	0.94191681	0.93975011	0.9375834	0.9375834	0.93975011	0.9375834	0.9375834	0.9354167	0.93325	0.9354167	0.9354167	0.93325	0.93325	0.92891659	0.92891659	0.9310833	0.93325	0.93325	0.9354167	0.9354167	0.9310833	0.93325	0.93325	0.93325	0.9354167	0.9375834	0.93975011	0.93975011	0.94408351	0.95275032	0.97225064	1.0025845	1.0394184	1.0459185	1.0242515	0.99825107	0.98091745	0.96358383	0.95708372	0.95275032	0.95058362	0.94625021	0.94191681	0.94191681	0.94191681	0.93975011	0.9375834	0.9375834	0.9375834	0.9354167	0.9354167	0.9354167	0.9375834	-1.1424508	-1.1424508	-1.1424508	-1.1424508	-1.1424508	-1.1424508	-1.1446175	-1.1424508	-1.1402841	-1.1381174	-1.1359507	-1.133784	-1.1316173	-1.1294506	-1.1272839	-1.1251172	-1.1229505	-1.1207838	-1.1186171	-1.1164504	-1.1142837	-1.112117	-1.1099503
1	1.0068438	1.0068438	1.0068438	1.0068438	1.0068438	1.0068438	0.98815984	1.0068438	1.0068438	1.0068438	0.98815984	0.98815984	0.98815984	1.0068438	1.0068438	1.0068438	1.0068438	1.0068438	1.0068438	0.98815984	1.0068438	-0.24498104	0.18474987	0.40895731	0.50237707	0.53974498	0.57711288	0.57711288	0.59579683	0.61448079	0.61448079	0.63316474	0.63316474	0.63316474	0.98815984	0.98815984	0.98815984	1.0068438	0.98815984	0.98815984	1.0068438	0.98815984	1.0068438	0.96947589	0.98815984	0.98815984	0.98815984	0.98815984	1.0068438	1.0068438	1.0068438	0.98815984	1.4552587	-0.35708475	-0.99233915	-0.97365519	-0.99233915	-1.0110231	-1.0110231	-1.0297071	-1.048391	-1.048391	-1.048391	-1.067075	-1.067075	-1.067075	-1.067075	-1.067075	-1.0857589	-1.067075	-1.0857589	-1.0857589	-1.0857589	-1.0857589	-1.0857589	-1.0857589	-1.1044429	-1.0857589	-1.1044429	-1.1044429	-1.1044429	-1.1044429	-1.1044429	-1.1044429	-1.1044429	-1.1044429	-1.1044429	-1.1044429	-1.1044429	-1.1044429	-1.1231268	-1.1231268	-1.1231268	-1.1044429	-1.1231268	-1.1231268	-1.1231268	-1.1231268	-1.1231268	-1.1231268	-1.1231268	-1.1231268	-1.1044429	-1.1044429	-1.0857589	-1.048391	-1.0297071	-1.0110231	-0.99233915	-0.99233915	-0.99233915	-0.97365519	-0.97365519	-0.97365519	-0.97365519	-0.97365519	-0.97365519	-0.97365519	-0.97365519	-0.97365519	-0.97365519	-0.95497124	-0.97365519	-0.97365519	0.96947589	1.0068438	1.0068438	1.0068438	1.0068438	1.0068438	1.0068438	0.98815984	0.98815984	0.98815984	0.98815984	0.98815984	0.98815984	0.98815984	0.98815984	0.98815984	0.98815984	0.98815984	0.98815984	0.98815984	0.98815984	0.98815984	0.98815984	0.98815984	0.98815984	0.98815984	0.98815984	0.98815984
1	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	4.6542675	-0.70861334	-0.8215161	-0.8215161	-0.87796748	-0.8215161	-0.87796748	-0.87796748	-0.8215161	-0.8215161	-0.8215161	-0.87796748	-0.8215161	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.75912247	0.75912247	0.70267109	0.87202523	6.517163	-0.59571059	-0.59571059	-0.53925921	-0.87796748	-0.87796748	-0.76506472	-0.65216197	-0.59571059	-0.76506472	-0.70861334	-0.65216197	-0.65216197	-0.65216197	-0.65216197	-0.65216197	-0.70861334	-0.70861334	-0.65216197	-0.65216197	-0.65216197	-0.76506472	-0.65216197	-0.65216197	-0.65216197	-0.59571059	-0.59571059	-0.65216197	-0.65216197	-0.65216197	-0.65216197	-0.59571059	-0.70861334	-0.70861334	-0.70861334	-0.70861334	-0.70861334	-0.70861334	-0.70861334	-0.70861334	-0.65216197	-0.70861334	-0.70861334	-0.70861334	-0.70861334	-0.70861334	-0.70861334	-0.70861334	-0.70861334	-0.70861334	-0.70861334	-0.70861334	-0.70861334	-0.76506472	-0.65216197	-0.70861334	-0.70861334	-0.65216197	-0.70861334	-0.65216197	-0.70861334	-0.76506472	-0.76506472	-0.76506472	-0.70861334	-0.70861334	-0.76506472	-0.76506472	-0.76506472	-0.76506472	-0.70861334	-0.76506472	-0.70861334	-0.76506472	-0.76506472	-0.8215161	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385	0.81557385
-1	-0.83690109	-0.98200515	-0.92787282	-0.95828187	-0.93934884	-0.95133836	-0.94373572	-0.94853634	-0.94638407	-0.95054079	-0.94217832	-0.95712105	-0.93090177	-0.97422463	-0.90532153	-1.0123977	-0.84567563	-1.0966621	0.82989709	2.41657	2.0098243	2.242831	2.0725013	2.2229793	2.0627056	2.2640976	1.9720743	2.4867255	0.70568811	-1.2744945	-0.77855931	-1.050126	-0.8830864	-0.98837447	-0.92400953	-0.96040703	-0.944552	-0.9438794	-0.95963323	-0.92527783	-0.99509014	-0.68768585	0.40510124	0.76169128	0.769361	0.76980643	0.77136025	0.77187572	0.77464361	0.77548555	0.77564556	0.77592422	0.77373098	0.77613879	0.77867931	0.77818818	0.78030694	0.77951134	0.77850715	0.77533752	0.77503518	0.7758039	0.77583954	0.77725811	0.7676298	0.75331501	0.75810777	0.75812981	0.7572339	0.75845694	0.75964269	0.75943623	0.7597653	0.7595564	0.76037188	0.75934321	0.75912103	0.76050668	0.76070816	0.76227439	0.77255623	0.7690412	0.76953582	0.76990664	0.77081438	0.77195746	0.77272674	0.7708205	0.77013076	0.76939095	0.77144559	0.76957949	0.77288448	0.77305016	0.77206582	0.77269276	0.77122558	0.77326886	0.77580281	0.76968847	0.78481357	0.76098874	0.79724286	0.73781989	0.82988763	0.68112303	0.9513917	0.084598216	-1.1415116	-0.85015121	-1.0053958	-0.90961396	-0.97091235	-0.93201723	-0.95584326	-0.94206948	-0.94926586	-0.94620111	-0.94628925	-0.94671225	-0.94626323	-0.94621287	-0.94660653	-0.94636834	-0.94617879	-0.94644533	-0.94651051	-0.94618811	-0.94631851	-0.94668475	-0.94624054	-0.94623046	-0.94665812	-0.94633434	-0.94618412	-0.9464881	-0.94646637	-0.94618101	-0.94635096	-0.94663204	-0.94622124	-0.94625147	-0.9467119	-0.94706188	-0.94568005	-0.94853634	-0.94373572	-0.95133836	-0.93934884	-0.95828187	-0.92787282	-0.98200515
